"tesi","length_toppo","treid","slice","id_lato","X","Y","Z"
"V450",0.3,"s12",0.3,"intrafila_basso",0.409889999999997,0.6732,0.167669999999999
"V450",0.3,"s12",0.3,"intrafila_alto",0.840869999999999,0.76712,0.15166
"V450",0.3,"s12",0.3,"interfila_piena",0.60989,0.51685,0.38762
"V450",0.3,"s12",0.3,"interfila_vuota",0.648899999999998,0.927289999999999,0.151899999999999
"V450",0.3,"s12",0.6,"intrafila_basso",0.4175,0.693449999999999,0.464130000000001
"V450",0.3,"s12",0.6,"intrafila_alto",0.817,0.699779999999999,0.467420000000001
"V450",0.3,"s12",0.6,"interfila_piena",0.628139999999998,0.50447,0.63336
"V450",0.3,"s12",0.6,"interfila_vuota",0.642219999999998,0.89692,0.45304
"V450",0.3,"s12",0.9,"intrafila_basso",0.418409999999998,0.685699999999999,0.755269999999999
"V450",0.3,"s12",0.9,"intrafila_alto",0.805229999999998,0.689729999999999,0.761480000000001
"V450",0.3,"s12",0.9,"interfila_piena",0.599159999999998,0.47725,1.04859
"V450",0.3,"s12",0.9,"interfila_vuota",0.632549999999998,0.86805,0.76268
"V450",0.3,"s12",1.2,"intrafila_basso",0.420629999999999,0.66563,1.05702
"V450",0.3,"s12",1.2,"intrafila_alto",0.795479999999998,0.65884,1.06073
"V450",0.3,"s12",1.2,"interfila_piena",0.61936,0.44807,1.34024
"V450",0.3,"s12",1.2,"interfila_vuota",0.63034,0.834489999999999,1.05544
"V450",0.3,"s12",1.5,"intrafila_basso",0.419819999999998,0.594489999999999,1.4833
"V450",0.3,"s12",1.5,"intrafila_alto",0.789729999999999,0.622779999999999,1.35106
"V450",0.3,"s12",1.5,"interfila_piena",0.548299999999998,0.41686,1.61324
"V450",0.3,"s12",1.5,"interfila_vuota",0.605259999999998,0.800099999999999,1.35226
"V450",0.3,"s12",1.8,"intrafila_basso",0.412329999999997,0.565949999999999,1.92416
"V450",0.3,"s12",1.8,"intrafila_alto",0.78059,0.57606,1.65968
"V450",0.3,"s12",1.8,"interfila_piena",0.580399999999997,0.385969999999999,1.94676
"V450",0.3,"s12",1.8,"interfila_vuota",0.606199999999998,0.766259999999999,1.6827
"V450",0.3,"s12",2.1,"intrafila_basso",0.400749999999999,0.520199999999999,2.23854
"V450",0.3,"s12",2.1,"intrafila_alto",0.76632,0.54477,1.95937
"V450",0.3,"s12",2.1,"interfila_piena",0.580249999999999,0.357109999999999,2.23521
"V450",0.3,"s12",2.1,"interfila_vuota",0.611659999999997,0.73312,1.95055
"V450",0.3,"s12",2.4,"intrafila_basso",0.384909999999998,0.49513,2.54105
"V450",0.3,"s12",2.4,"intrafila_alto",0.74952,0.527839999999999,2.251
"V450",0.3,"s12",2.4,"interfila_piena",0.550829999999998,0.331249999999999,2.53978
"V450",0.3,"s12",2.4,"interfila_vuota",0.571949999999998,0.696099999999999,2.26346
"V450",0.3,"s12",2.7,"intrafila_basso",0.35774,0.455219999999999,2.65094
"V450",0.3,"s12",2.7,"intrafila_alto",0.7302,0.511719999999999,2.55419
"V450",0.3,"s12",2.7,"interfila_piena",0.518359999999998,0.311249999999999,2.84565
"V450",0.3,"s12",2.7,"interfila_vuota",0.55941,0.66785,2.55416
"V450",0.3,"s12",3,"intrafila_basso",0.3538,0.480549999999999,3.14892
"V450",0.3,"s12",3,"intrafila_alto",0.71003,0.483359999999999,2.85397
"V450",0.3,"s12",3,"interfila_piena",0.530569999999997,0.29843,3.11753
"V450",0.3,"s12",3,"interfila_vuota",0.535449999999997,0.646599999999999,2.85159
"V450",0.3,"s12",3.3,"intrafila_basso",0.331009999999999,0.406969999999999,3.41701
"V450",0.3,"s12",3.3,"intrafila_alto",0.69087,0.464219999999999,3.1542
"V450",0.3,"s12",3.3,"interfila_piena",0.497909999999997,0.279169999999999,3.41716
"V450",0.3,"s12",3.3,"interfila_vuota",0.5137,0.628589999999999,3.15172
"V450",0.3,"s12",3.6,"intrafila_basso",0.309979999999999,0.4217,3.73381
"V450",0.3,"s12",3.6,"intrafila_alto",0.668369999999999,0.459159999999999,3.45581
"V450",0.3,"s12",3.6,"interfila_piena",0.476689999999998,0.25559,3.72583
"V450",0.3,"s12",3.6,"interfila_vuota",0.47756,0.611279999999999,3.45965
"V450",0.3,"s12",3.9,"intrafila_basso",0.28387,0.40049,4.04692
"V450",0.3,"s12",3.9,"intrafila_alto",0.643069999999998,0.423769999999999,3.75723
"V450",0.3,"s12",3.9,"interfila_piena",0.447679999999998,0.2272,4.0359
"V450",0.3,"s12",3.9,"interfila_vuota",0.46255,0.585509999999999,3.76861
"V450",0.3,"s12",4.2,"intrafila_basso",0.249369999999999,0.351699999999999,4.32244
"V450",0.3,"s12",4.2,"intrafila_alto",0.613799999999998,0.412149999999999,4.05331
"V450",0.3,"s12",4.2,"interfila_piena",0.416869999999999,0.204929999999999,4.3494
"V450",0.3,"s12",4.2,"interfila_vuota",0.45243,0.56077,4.05499
"V450",0.3,"s12",4.5,"intrafila_basso",0.208399999999997,0.385209999999999,4.49329
"V450",0.3,"s12",4.5,"intrafila_alto",0.578999999999997,0.386949999999999,4.35061
"V450",0.3,"s12",4.5,"interfila_piena",0.356549999999999,0.18624,4.63328
"V450",0.3,"s12",4.5,"interfila_vuota",0.396649999999998,0.539449999999999,4.36475
"V450",0.3,"s12",4.8,"intrafila_basso",0.189919999999997,0.30341,4.9432
"V450",0.3,"s12",4.8,"intrafila_alto",0.54373,0.35135,4.66418
"V450",0.3,"s12",4.8,"interfila_piena",0.361809999999998,0.166639999999999,4.94977
"V450",0.3,"s12",4.8,"interfila_vuota",0.368689999999997,0.523349999999999,4.6978
"V450",0.3,"s12",5.1,"intrafila_basso",0.162179999999999,0.289069999999999,5.24137
"V450",0.3,"s12",5.1,"intrafila_alto",0.516459999999999,0.33775,4.96413
"V450",0.3,"s12",5.1,"interfila_piena",0.33062,0.14448,5.23582
"V450",0.3,"s12",5.1,"interfila_vuota",0.317239999999998,0.50398,4.95896
"V450",0.3,"s12",5.4,"intrafila_basso",0.133409999999998,0.25442,5.54547
"V450",0.3,"s12",5.4,"intrafila_alto",0.49822,0.293609999999999,5.28645
"V450",0.3,"s12",5.4,"interfila_piena",0.31446,0.11187,5.52016
"V450",0.3,"s12",5.4,"interfila_vuota",0.313829999999999,0.47198,5.25603
"V500",0.3,"s01",0.3,"intrafila_basso",0.397459999999999,0.50431,0.28857
"V500",0.3,"s01",0.3,"intrafila_alto",0.828949999999999,0.505710000000001,0.154490000000001
"V500",0.3,"s01",0.3,"interfila_piena",0.622809999999998,0.278449999999999,0.446010000000001
"V500",0.3,"s01",0.3,"interfila_vuota",0.64847,0.68221,0.1958
"V500",0.3,"s01",0.6,"intrafila_basso",0.398889999999998,0.46838,0.74811
"V500",0.3,"s01",0.6,"intrafila_alto",0.8049,0.4915,0.48828
"V500",0.3,"s01",0.6,"interfila_piena",0.629619999999999,0.274569999999999,0.656230000000001
"V500",0.3,"s01",0.6,"interfila_vuota",0.571469999999998,0.656649999999999,0.451450000000001
"V500",0.3,"s01",0.9,"intrafila_basso",0.39057,0.460849999999999,1.04402
"V500",0.3,"s01",0.9,"intrafila_alto",0.779059999999998,0.46027,0.759790000000001
"V500",0.3,"s01",0.9,"interfila_piena",0.565079999999998,0.258620000000001,1.0495
"V500",0.3,"s01",0.9,"interfila_vuota",0.564129999999999,0.64167,0.835100000000001
"V500",0.3,"s01",1.2,"intrafila_basso",0.37857,0.42873,1.34577
"V500",0.3,"s01",1.2,"intrafila_alto",0.758889999999997,0.3893,1.19019
"V500",0.3,"s01",1.2,"interfila_piena",0.562819999999999,0.234309999999999,1.337
"V500",0.3,"s01",1.2,"interfila_vuota",0.580459999999999,0.61952,1.05492
"V500",0.3,"s01",1.5,"intrafila_basso",0.362569999999998,0.44271,1.5171
"V500",0.3,"s01",1.5,"intrafila_alto",0.740279999999998,0.40433,1.35402
"V500",0.3,"s01",1.5,"interfila_piena",0.564309999999999,0.207179999999999,1.58006
"V500",0.3,"s01",1.5,"interfila_vuota",0.555669999999999,0.59235,1.35248
"V500",0.3,"s01",1.8,"intrafila_basso",0.351969999999998,0.357239999999999,1.94287
"V500",0.3,"s01",1.8,"intrafila_alto",0.716089999999998,0.39532,1.65049
"V500",0.3,"s01",1.8,"interfila_piena",0.515529999999998,0.18496,1.93747
"V500",0.3,"s01",1.8,"interfila_vuota",0.51952,0.563089999999999,1.6597
"V500",0.3,"s01",2.1,"intrafila_basso",0.332169999999998,0.330629999999999,2.20452
"V500",0.3,"s01",2.1,"intrafila_alto",0.698229999999999,0.36389,1.95242
"V500",0.3,"s01",2.1,"interfila_piena",0.514679999999998,0.159330000000001,2.24841
"V500",0.3,"s01",2.1,"interfila_vuota",0.50328,0.53515,1.95646
"V500",0.3,"s01",2.4,"intrafila_basso",0.308389999999999,0.31664,2.54622
"V500",0.3,"s01",2.4,"intrafila_alto",0.67408,0.32892,2.26032
"V500",0.3,"s01",2.4,"interfila_piena",0.493559999999999,0.137969999999999,2.47528
"V500",0.3,"s01",2.4,"interfila_vuota",0.479579999999999,0.507579999999999,2.25416
"V500",0.3,"s01",2.7,"intrafila_basso",0.28115,0.291599999999999,2.84487
"V500",0.3,"s01",2.7,"intrafila_alto",0.642519999999998,0.294449999999999,2.57497
"V500",0.3,"s01",2.7,"interfila_piena",0.44624,0.1236,2.84735
"V500",0.3,"s01",2.7,"interfila_vuota",0.48264,0.48513,2.55549
"V500",0.3,"s01",3,"intrafila_basso",0.252849999999999,0.282500000000001,3.1476
"V500",0.3,"s01",3,"intrafila_alto",0.623889999999999,0.28429,2.87043
"V500",0.3,"s01",3,"interfila_piena",0.45318,0.101749999999999,3.04752
"V500",0.3,"s01",3,"interfila_vuota",0.432859999999998,0.46584,2.85909
"V500",0.3,"s01",3.3,"intrafila_basso",0.226229999999997,0.2576,3.4375
"V500",0.3,"s01",3.3,"intrafila_alto",0.584039999999998,0.29217,3.16511
"V500",0.3,"s01",3.3,"interfila_piena",0.417189999999998,0.0825099999999992,3.44584
"V500",0.3,"s01",3.3,"interfila_vuota",0.391579999999998,0.44281,3.16398
"V500",0.3,"s01",3.6,"intrafila_basso",0.19914,0.24868,3.73771
"V500",0.3,"s01",3.6,"intrafila_alto",0.55341,0.26065,3.48305
"V500",0.3,"s01",3.6,"interfila_piena",0.391639999999999,0.060929999999999,3.74457
"V500",0.3,"s01",3.6,"interfila_vuota",0.41131,0.418530000000001,3.49288
"V500",0.3,"s01",3.9,"intrafila_basso",0.165649999999999,0.22527,4.04545
"V500",0.3,"s01",3.9,"intrafila_alto",0.522749999999998,0.228819999999999,3.79081
"V500",0.3,"s01",3.9,"interfila_piena",0.323439999999998,0.0430200000000003,4.04541
"V500",0.3,"s01",3.9,"interfila_vuota",0.387989999999999,0.39705,3.75304
"V500",0.3,"s01",4.2,"intrafila_basso",0.138349999999999,0.20105,4.34817
"V500",0.3,"s01",4.2,"intrafila_alto",0.49297,0.245189999999999,4.07018
"V500",0.3,"s01",4.2,"interfila_piena",0.316229999999997,0.0290599999999994,4.30249
"V500",0.3,"s01",4.2,"interfila_vuota",0.32075,0.37679,4.06516
"V500",0.3,"s01",4.5,"intrafila_basso",0.11355,0.203580000000001,4.64097
"V500",0.3,"s01",4.5,"intrafila_alto",0.466989999999999,0.208359999999999,4.39162
"V500",0.3,"s01",4.5,"interfila_piena",0.29786,0.0244,4.61468
"V500",0.3,"s01",4.5,"interfila_vuota",0.285979999999999,0.36877,4.367
"V500",0.3,"s01",4.8,"intrafila_basso",0.0787799999999983,0.19684,4.93534
"V500",0.3,"s01",4.8,"intrafila_alto",0.443580000000001,0.23428,4.6755
"V500",0.3,"s01",4.8,"interfila_piena",0.26634,0.0230300000000003,4.90695
"V500",0.3,"s01",4.8,"interfila_vuota",0.273540000000001,0.3649,4.66924
"V500",0.3,"s01",5.1,"intrafila_basso",0.0384299999999982,0.161579999999999,5.24772
"V500",0.3,"s01",5.1,"intrafila_alto",0.414059999999999,0.20152,4.95512
"V500",0.3,"s01",5.1,"interfila_piena",0.21442,0.0122199999999992,5.2413
"V500",0.3,"s01",5.1,"interfila_vuota",0.206630000000001,0.36065,5.21026
"V500",0.3,"s01",5.4,"intrafila_basso",0,0.21626,5.45046
"V500",0.3,"s01",5.4,"intrafila_alto",0.368669999999998,0.24898,5.25017
"V500",0.3,"s01",5.4,"interfila_piena",0.163149999999998,0,5.484
"V500",0.3,"s01",5.4,"interfila_vuota",0.20927,0.362579999999999,5.25403
"V500",0.3,"s02",0.3,"intrafila_basso",0.14705,0.486750000000001,0.155749999999999
"V500",0.3,"s02",0.3,"intrafila_alto",0.613659999999999,0.420999999999999,0.15924
"V500",0.3,"s02",0.3,"interfila_piena",0.377109999999998,0.239460000000001,0.155049999999999
"V500",0.3,"s02",0.3,"interfila_vuota",0.380520000000001,0.667310000000001,0.164400000000001
"V500",0.3,"s02",0.6,"intrafila_basso",0.16705,0.421579999999999,0.73789
"V500",0.3,"s02",0.6,"intrafila_alto",0.594429999999999,0.420390000000001,0.450340000000001
"V500",0.3,"s02",0.6,"interfila_piena",0.360109999999999,0.231660000000002,0.738009999999999
"V500",0.3,"s02",0.6,"interfila_vuota",0.365269999999999,0.643519999999999,0.459099999999999
"V500",0.3,"s02",0.9,"intrafila_basso",0.161479999999997,0.435580000000002,0.93008
"V500",0.3,"s02",0.9,"intrafila_alto",0.57676,0.40738,0.752610000000001
"V500",0.3,"s02",0.9,"interfila_piena",0.359679999999997,0.207139999999999,1.04885
"V500",0.3,"s02",0.9,"interfila_vuota",0.37067,0.615269999999999,0.76966
"V500",0.3,"s02",1.2,"intrafila_basso",0.146329999999999,0.404060000000001,1.3427
"V500",0.3,"s02",1.2,"intrafila_alto",0.55809,0.381039999999999,1.05359
"V500",0.3,"s02",1.2,"interfila_piena",0.31831,0.184840000000001,1.33502
"V500",0.3,"s02",1.2,"interfila_vuota",0.359819999999999,0.584779999999999,1.05107
"V500",0.3,"s02",1.5,"intrafila_basso",0.135259999999999,0.348939999999999,1.64056
"V500",0.3,"s02",1.5,"intrafila_alto",0.542059999999999,0.359639999999999,1.35587
"V500",0.3,"s02",1.5,"interfila_piena",0.32263,0.163229999999999,1.64189
"V500",0.3,"s02",1.5,"interfila_vuota",0.338699999999999,0.555260000000001,1.35241
"V500",0.3,"s02",1.8,"intrafila_basso",0.11637,0.33381,1.94414
"V500",0.3,"s02",1.8,"intrafila_alto",0.514099999999999,0.32666,1.66015
"V500",0.3,"s02",1.8,"interfila_piena",0.29664,0.150189999999998,1.94757
"V500",0.3,"s02",1.8,"interfila_vuota",0.320039999999999,0.530370000000001,1.6549
"V500",0.3,"s02",2.1,"intrafila_basso",0.0991900000000001,0.325199999999999,2.24413
"V500",0.3,"s02",2.1,"intrafila_alto",0.491350000000001,0.32686,1.95389
"V500",0.3,"s02",2.1,"interfila_piena",0.28453,0.140360000000001,2.23663
"V500",0.3,"s02",2.1,"interfila_vuota",0.310119999999998,0.514240000000001,1.95718
"V500",0.3,"s02",2.4,"intrafila_basso",0.0880599999999987,0.315290000000001,2.53283
"V500",0.3,"s02",2.4,"intrafila_alto",0.466719999999999,0.302859999999999,2.25317
"V500",0.3,"s02",2.4,"interfila_piena",0.26144,0.129010000000001,2.53951
"V500",0.3,"s02",2.4,"interfila_vuota",0.286739999999998,0.500019999999999,2.25017
"V500",0.3,"s02",2.7,"intrafila_basso",0.0811999999999991,0.292020000000001,2.82341
"V500",0.3,"s02",2.7,"intrafila_alto",0.451039999999999,0.3047,2.6182
"V500",0.3,"s02",2.7,"interfila_piena",0.243410000000001,0.11542,2.84988
"V500",0.3,"s02",2.7,"interfila_vuota",0.260839999999998,0.483969999999999,2.55227
"V500",0.3,"s02",3,"intrafila_basso",0.0733399999999982,0.281770000000002,3.13685
"V500",0.3,"s02",3,"intrafila_alto",0.439319999999999,0.28388,2.85838
"V500",0.3,"s02",3,"interfila_piena",0.245819999999998,0.0987000000000009,3.14902
"V500",0.3,"s02",3,"interfila_vuota",0.279529999999998,0.46846,2.87033
"V500",0.3,"s02",3.3,"intrafila_basso",0.0648099999999978,0.259540000000001,3.43198
"V500",0.3,"s02",3.3,"intrafila_alto",0.427969999999998,0.25291,3.17154
"V500",0.3,"s02",3.3,"interfila_piena",0.222549999999998,0.082139999999999,3.44729
"V500",0.3,"s02",3.3,"interfila_vuota",0.273009999999999,0.45194,3.15109
"V500",0.3,"s02",3.6,"intrafila_basso",0.0543499999999995,0.216190000000001,3.73144
"V500",0.3,"s02",3.6,"intrafila_alto",0.418119999999998,0.221910000000001,3.64191
"V500",0.3,"s02",3.6,"interfila_piena",0.213329999999999,0.0713100000000004,3.7356
"V500",0.3,"s02",3.6,"interfila_vuota",0.240269999999999,0.431979999999999,3.45102
"V500",0.3,"s02",3.9,"intrafila_basso",0.0504399999999983,0.228950000000001,4.0311
"V500",0.3,"s02",3.9,"intrafila_alto",0.409739999999999,0.239719999999998,3.77208
"V500",0.3,"s02",3.9,"interfila_piena",0.228359999999999,0.0638900000000007,4.02203
"V500",0.3,"s02",3.9,"interfila_vuota",0.238879999999998,0.417570000000001,3.7579
"V500",0.3,"s02",4.2,"intrafila_basso",0.0402899999999988,0.24098,4.33172
"V500",0.3,"s02",4.2,"intrafila_alto",0.403199999999998,0.235050000000001,4.06016
"V500",0.3,"s02",4.2,"interfila_piena",0.203709999999997,0.0501700000000014,4.32145
"V500",0.3,"s02",4.2,"interfila_vuota",0.223509999999997,0.408300000000001,4.05603
"V500",0.3,"s02",4.5,"intrafila_basso",0.0205699999999993,0.22983,4.51962
"V500",0.3,"s02",4.5,"intrafila_alto",0.389429999999997,0.237020000000001,4.35147
"V500",0.3,"s02",4.5,"interfila_piena",0.211749999999999,0.0417799999999993,4.59633
"V500",0.3,"s02",4.5,"interfila_vuota",0.23028,0.39902,4.36486
"V500",0.3,"s02",4.8,"intrafila_basso",0.0137800000000006,0.18121,4.94664
"V500",0.3,"s02",4.8,"intrafila_alto",0.37332,0.227599999999999,4.67463
"V500",0.3,"s02",4.8,"interfila_piena",0.156469999999999,0.0268200000000007,4.93298
"V500",0.3,"s02",4.8,"interfila_vuota",0.211199999999998,0.387519999999999,4.66071
"V500",0.3,"s02",5.1,"intrafila_basso",0.00483999999999796,0.196370000000002,4.99131
"V500",0.3,"s02",5.1,"intrafila_alto",0.361449999999998,0.181319999999999,5.01382
"V500",0.3,"s02",5.1,"interfila_piena",0.15128,0.01342,5.21068
"V500",0.3,"s02",5.1,"interfila_vuota",0.207459999999998,0.371880000000001,4.96802
"V500",0.3,"s02",5.4,"intrafila_basso",0,0.174119999999998,5.34422
"V500",0.3,"s02",5.4,"intrafila_alto",0.358249999999998,0.182569999999998,5.50106
"V500",0.3,"s02",5.4,"interfila_piena",0.163509999999999,0,5.54346
"V500",0.3,"s02",5.4,"interfila_vuota",0.168869999999998,0.35877,5.2592
"V500",0.3,"s03",0.3,"intrafila_basso",0.041170000000001,0.655800000000003,0.16211
"V500",0.3,"s03",0.3,"intrafila_alto",0.473669999999998,0.660540000000001,0.180059999999999
"V500",0.3,"s03",0.3,"interfila_piena",0.2758,0.45194,0.28196
"V500",0.3,"s03",0.3,"interfila_vuota",0.270040000000002,0.863760000000003,0.15438
"V500",0.3,"s03",0.6,"intrafila_basso",0.0490299999999984,0.637650000000001,0.45402
"V500",0.3,"s03",0.6,"intrafila_alto",0.45926,0.649370000000001,0.451219999999999
"V500",0.3,"s03",0.6,"interfila_piena",0.275559999999999,0.434040000000003,0.74283
"V500",0.3,"s03",0.6,"interfila_vuota",0.294699999999999,0.836090000000002,0.46794
"V500",0.3,"s03",0.9,"intrafila_basso",0.0643999999999991,0.606760000000001,0.77942
"V500",0.3,"s03",0.9,"intrafila_alto",0.46058,0.608490000000003,1.03292
"V500",0.3,"s03",0.9,"interfila_piena",0.294519999999999,0.409080000000003,1.04933
"V500",0.3,"s03",0.9,"interfila_vuota",0.269380000000002,0.808850000000003,0.75027
"V500",0.3,"s03",1.2,"intrafila_basso",0.0783400000000007,0.569500000000001,1.05649
"V500",0.3,"s03",1.2,"intrafila_alto",0.465579999999999,0.583740000000002,1.311
"V500",0.3,"s03",1.2,"interfila_piena",0.29224,0.373030000000004,1.34835
"V500",0.3,"s03",1.2,"interfila_vuota",0.27778,0.775010000000002,1.05299
"V500",0.3,"s03",1.5,"intrafila_basso",0.0863599999999991,0.551100000000002,1.49165
"V500",0.3,"s03",1.5,"intrafila_alto",0.468170000000001,0.531560000000002,1.64101
"V500",0.3,"s03",1.5,"interfila_piena",0.291049999999998,0.34872,1.64558
"V500",0.3,"s03",1.5,"interfila_vuota",0.289960000000001,0.739270000000001,1.35627
"V500",0.3,"s03",1.8,"intrafila_basso",0.10042,0.51229,1.66568
"V500",0.3,"s03",1.8,"intrafila_alto",0.472259999999999,0.564330000000002,1.76121
"V500",0.3,"s03",1.8,"interfila_piena",0.300840000000001,0.31775,1.93953
"V500",0.3,"s03",1.8,"interfila_vuota",0.29861,0.703710000000001,1.65542
"V500",0.3,"s03",2.1,"intrafila_basso",0.107710000000001,0.460270000000001,2.07517
"V500",0.3,"s03",2.1,"intrafila_alto",0.474080000000001,0.497140000000002,2.01924
"V500",0.3,"s03",2.1,"interfila_piena",0.290520000000001,0.286660000000001,2.24164
"V500",0.3,"s03",2.1,"interfila_vuota",0.288679999999999,0.668100000000003,1.9539
"V500",0.3,"s03",2.4,"intrafila_basso",0.100169999999999,0.386580000000002,2.37187
"V500",0.3,"s03",2.4,"intrafila_alto",0.47062,0.472070000000002,2.26807
"V500",0.3,"s03",2.4,"interfila_piena",0.277370000000001,0.25759,2.54112
"V500",0.3,"s03",2.4,"interfila_vuota",0.274640000000002,0.63269,2.25814
"V500",0.3,"s03",2.7,"intrafila_basso",0.0825199999999988,0.36965,2.79768
"V500",0.3,"s03",2.7,"intrafila_alto",0.463349999999998,0.419,2.57428
"V500",0.3,"s03",2.7,"interfila_piena",0.292380000000001,0.227600000000002,2.82037
"V500",0.3,"s03",2.7,"interfila_vuota",0.276820000000001,0.598260000000003,2.55823
"V500",0.3,"s03",3,"intrafila_basso",0.0779899999999998,0.365200000000002,3.07198
"V500",0.3,"s03",3,"intrafila_alto",0.453060000000001,0.425540000000002,2.85387
"V500",0.3,"s03",3,"interfila_piena",0.231639999999999,0.20195,3.11262
"V500",0.3,"s03",3,"interfila_vuota",0.273910000000001,0.568080000000002,2.85352
"V500",0.3,"s03",3.3,"intrafila_basso",0.0740799999999986,0.350380000000001,3.43766
"V500",0.3,"s03",3.3,"intrafila_alto",0.43824,0.381140000000002,3.16283
"V500",0.3,"s03",3.3,"interfila_piena",0.269780000000001,0.171340000000001,3.43248
"V500",0.3,"s03",3.3,"interfila_vuota",0.261230000000001,0.538680000000003,3.15798
"V500",0.3,"s03",3.6,"intrafila_basso",0.0681599999999989,0.298620000000003,3.73109
"V500",0.3,"s03",3.6,"intrafila_alto",0.425049999999999,0.327180000000002,3.4535
"V500",0.3,"s03",3.6,"interfila_piena",0.235330000000001,0.136150000000001,3.71334
"V500",0.3,"s03",3.6,"interfila_vuota",0.262889999999999,0.503810000000001,3.45293
"V500",0.3,"s03",3.9,"intrafila_basso",0.0562499999999986,0.27186,4.03767
"V500",0.3,"s03",3.9,"intrafila_alto",0.411799999999999,0.298550000000002,3.75554
"V500",0.3,"s03",3.9,"interfila_piena",0.190899999999999,0.106670000000001,4.03213
"V500",0.3,"s03",3.9,"interfila_vuota",0.244019999999999,0.469370000000001,3.76324
"V500",0.3,"s03",4.2,"intrafila_basso",0.0429299999999984,0.2437,4.23524
"V500",0.3,"s03",4.2,"intrafila_alto",0.399480000000001,0.269410000000001,4.06211
"V500",0.3,"s03",4.2,"interfila_piena",0.236840000000001,0.0832200000000007,4.30557
"V500",0.3,"s03",4.2,"interfila_vuota",0.228010000000001,0.437350000000002,4.05555
"V500",0.3,"s03",4.5,"intrafila_basso",0.0343300000000006,0.24952,4.57426
"V500",0.3,"s03",4.5,"intrafila_alto",0.38646,0.265650000000001,4.35033
"V500",0.3,"s03",4.5,"interfila_piena",0.183910000000001,0.0608900000000006,4.641
"V500",0.3,"s03",4.5,"interfila_vuota",0.248850000000001,0.412300000000002,4.41831
"V500",0.3,"s03",4.8,"intrafila_basso",0.0255499999999991,0.227610000000002,4.93299
"V500",0.3,"s03",4.8,"intrafila_alto",0.37482,0.2332,4.65548
"V500",0.3,"s03",4.8,"interfila_piena",0.19557,0.0489000000000033,4.92205
"V500",0.3,"s03",4.8,"interfila_vuota",0.218499999999999,0.391650000000002,4.69107
"V500",0.3,"s03",5.1,"intrafila_basso",0.000309999999998922,0.239920000000001,5.15997
"V500",0.3,"s03",5.1,"intrafila_alto",0.36476,0.21171,4.96283
"V500",0.3,"s03",5.1,"interfila_piena",0.156310000000001,0.0282700000000027,5.21247
"V500",0.3,"s03",5.1,"interfila_vuota",0.209,0.373760000000001,4.96945
"V500",0.3,"s03",5.4,"intrafila_basso",0,0.156890000000001,5.52636
"V500",0.3,"s03",5.4,"intrafila_alto",0.352679999999999,0.198340000000002,5.26864
"V500",0.3,"s03",5.4,"interfila_piena",0.19323,0,5.53779
"V500",0.3,"s03",5.4,"interfila_vuota",0.189409999999999,0.3504,5.27929
"V500",0.3,"s04",0.3,"intrafila_basso",0.102119999999999,0.781290000000002,0.180219999999998
"V500",0.3,"s04",0.3,"intrafila_alto",0.56681,0.732790000000001,0.1577
"V500",0.3,"s04",0.3,"interfila_piena",0.33614,0.527920000000002,0.442889999999998
"V500",0.3,"s04",0.3,"interfila_vuota",0.350100000000001,0.974140000000002,0.159849999999999
"V500",0.3,"s04",0.6,"intrafila_basso",0.114470000000001,0.77608,0.48766
"V500",0.3,"s04",0.6,"intrafila_alto",0.552589999999999,0.735760000000003,0.466439999999999
"V500",0.3,"s04",0.6,"interfila_piena",0.319030000000001,0.508020000000002,0.74385
"V500",0.3,"s04",0.6,"interfila_vuota",0.351739999999999,0.940170000000002,0.45411
"V500",0.3,"s04",0.9,"intrafila_basso",0.119330000000001,0.713810000000002,0.958359999999999
"V500",0.3,"s04",0.9,"intrafila_alto",0.545030000000001,0.7287,0.767379999999999
"V500",0.3,"s04",0.9,"interfila_piena",0.336310000000001,0.48987,1.03894
"V500",0.3,"s04",0.9,"interfila_vuota",0.354179999999999,0.90991,0.76038
"V500",0.3,"s04",1.2,"intrafila_basso",0.125599999999999,0.731480000000001,1.15288
"V500",0.3,"s04",1.2,"intrafila_alto",0.54147,0.70674,1.19835
"V500",0.3,"s04",1.2,"interfila_piena",0.30387,0.464380000000002,1.34005
"V500",0.3,"s04",1.2,"interfila_vuota",0.359269999999999,0.881130000000002,1.0612
"V500",0.3,"s04",1.5,"intrafila_basso",0.135829999999999,0.70054,1.36475
"V500",0.3,"s04",1.5,"intrafila_alto",0.535530000000001,0.65363,1.63502
"V500",0.3,"s04",1.5,"interfila_piena",0.340019999999999,0.437920000000002,1.64868
"V500",0.3,"s04",1.5,"interfila_vuota",0.303460000000001,0.854810000000001,1.36679
"V500",0.3,"s04",1.8,"intrafila_basso",0.144179999999999,0.648110000000003,1.70551
"V500",0.3,"s04",1.8,"intrafila_alto",0.538640000000001,0.61448,1.93448
"V500",0.3,"s04",1.8,"interfila_piena",0.345269999999999,0.403980000000001,1.94347
"V500",0.3,"s04",1.8,"interfila_vuota",0.335349999999998,0.81934,1.65754
"V500",0.3,"s04",2.1,"intrafila_basso",0.149429999999999,0.61214,2.00782
"V500",0.3,"s04",2.1,"intrafila_alto",0.540389999999999,0.618470000000002,2.07437
"V500",0.3,"s04",2.1,"interfila_piena",0.35427,0.376609999999999,2.24566
"V500",0.3,"s04",2.1,"interfila_vuota",0.322479999999999,0.78163,1.95372
